Year,HS,Country,ThsdUSD1000,Code,CodeRussia
2011,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,"158 ტაივანი, ჩინეთის პროვინცია",10.38,t2,1სხვა
2011,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები","158 ტაივანი, ჩინეთის პროვინცია",0.08,t2,1სხვა
2011,სხვადასხვა სამრეწველო საქონელი,"158 ტაივანი, ჩინეთის პროვინცია",1.35,t2,1სხვა
2012,"კვების მზა პროდუქტები, სასმელები, თამბაქო","158 ტაივანი, ჩინეთის პროვინცია",135.68,t1,1სხვა
2012,არაძვირფასი ლითონები და მათი ნაწარმი,"158 ტაივანი, ჩინეთის პროვინცია",1498.65,t1,1სხვა
2013,"კვების მზა პროდუქტები, სასმელები, თამბაქო","158 ტაივანი, ჩინეთის პროვინცია",72.76,t1,1სხვა
2013,"პლასტმასები, რეზინი და მათი ნაწარმი","158 ტაივანი, ჩინეთის პროვინცია",65.23,t2,1სხვა
2013,არაძვირფასი ლითონები და მათი ნაწარმი,"158 ტაივანი, ჩინეთის პროვინცია",1375.57,t1,1სხვა
2013,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,"158 ტაივანი, ჩინეთის პროვინცია",122.6,t2,1სხვა
2014,"კვების მზა პროდუქტები, სასმელები, თამბაქო","158 ტაივანი, ჩინეთის პროვინცია",62.89,t1,1სხვა
2014,არაძვირფასი ლითონები და მათი ნაწარმი,"158 ტაივანი, ჩინეთის პროვინცია",283.18,t1,1სხვა
2014,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,"158 ტაივანი, ჩინეთის პროვინცია",25.86,t2,1სხვა
