Country,ThsdUSD1000,Year,Code,Additional
რუმინეთი,33537.27163,2021,4სხვა ქვეყნები,
საბერძნეთი,8990.40485,2021,4სხვა ქვეყნები,
საფრანგეთი,34337.89556,2021,4სხვა ქვეყნები,
სლოვაკეთი,471.6103806,2021,4სხვა ქვეყნები,
სლოვენია,580.1437647,2021,4სხვა ქვეყნები,
უნგრეთი,1313.449684,2021,4სხვა ქვეყნები,
ფინეთი,1025.610811,2021,4სხვა ქვეყნები,
შვედეთი,1174.846669,2021,4სხვა ქვეყნები,
ჩეხეთი,9670.601292,2021,4სხვა ქვეყნები,
ხორვატია,545.3210249,2021,4სხვა ქვეყნები,
აზერბაიჯანი,531730.6282,2021,3აზერბაიჯანი,
ბელარუსი,59442.41984,2021,4სხვა ქვეყნები,
თურქმენეთი,11143.65243,2021,4სხვა ქვეყნები,
მოლდოვა,19845.30474,2021,4სხვა ქვეყნები,
რუსეთი,610026.696,2021,2რუსეთი,
სომხეთი,256738.8174,2021,4სხვა ქვეყნები,
ტაჯიკეთი,12476.52341,2021,4სხვა ქვეყნები,
უზბეკეთი,85638.74978,2021,4სხვა ქვეყნები,
უკრაინა,307309.4438,2021,4სხვა ქვეყნები,
ყაზახეთი,96184.6099,2021,4სხვა ქვეყნები,
ყირგიზეთი,30696.51066,2021,4სხვა ქვეყნები,
ავსტრალია,1642.342311,2021,4სხვა ქვეყნები,
ავღანეთი,441.230654,2021,4სხვა ქვეყნები,
ალბანეთი,756.1001365,2021,4სხვა ქვეყნები,
ალჟირი,1024.84,2021,4სხვა ქვეყნები,
ანგოლა,0.0326,2021,4სხვა ქვეყნები,
არაბთა გაერთიანებული საამიროები,20622.74418,2021,4სხვა ქვეყნები,
არგენტინა,2120.25574,2021,4სხვა ქვეყნები,
აშშ,194652.5796,2021,4სხვა ქვეყნები,
ახალი ზელანდია,48.06664804,2021,4სხვა ქვეყნები,
ბანგლადეში,309.619,2021,4სხვა ქვეყნები,
ბაჰრეინი,66.96673192,2021,4სხვა ქვეყნები,
ბენინი,0.60354,2021,4სხვა ქვეყნები,
ბოლივია,69.79692,2021,4სხვა ქვეყნები,
ბრაზილია,7036.948967,2021,4სხვა ქვეყნები,
ბურკინაფასო,1540.437176,2021,4სხვა ქვეყნები,
ბუტანი,31.1,2021,4სხვა ქვეყნები,
გაერთიანებული სამეფო,24034.93854,2021,4სხვა ქვეყნები,
განა,371.18417,2021,4სხვა ქვეყნები,
ეგვიპტე,3784.591765,2021,4სხვა ქვეყნები,
ეთიოპია,20.1193204,2021,4სხვა ქვეყნები,
ეკვადორი,769.94496,2021,4სხვა ქვეყნები,
ერაყი,16564.18312,2021,4სხვა ქვეყნები,
ვენესუელა,540.892,2021,4სხვა ქვეყნები,
ვიეტნამი,926.0345395,2021,4სხვა ქვეყნები,
ზიმბაბვე,384.713,2021,4სხვა ქვეყნები,
თურქეთი,322225.5015,2021,4სხვა ქვეყნები,
იაპონია,18936.07439,2021,4სხვა ქვეყნები,
იემენი,2.486,2021,4სხვა ქვეყნები,
ინდოეთი,2993.275316,2021,4სხვა ქვეყნები,
ინდონეზია,30.0039,2021,4სხვა ქვეყნები,
იორდანია,1380.443864,2021,4სხვა ქვეყნები,
ირანი,25679.37867,2021,4სხვა ქვეყნები,
ისლანდია,1.410548984,2021,4სხვა ქვეყნები,
ისრაელი,20844.07123,2021,4სხვა ქვეყნები,
კამბოჯა,27.7,2021,4სხვა ქვეყნები,
კანადა,15626.15588,2021,4სხვა ქვეყნები,
კენია,1008.27428,2021,4სხვა ქვეყნები,
კოლუმბია,5073.89465,2021,4სხვა ქვეყნები,
"კორეა, რესპუბლიკა",8042.96994,2021,4სხვა ქვეყნები,
კოსტარიკა,16.977,2021,4სხვა ქვეყნები,
კოტდივუარი,99.9,2021,4სხვა ქვეყნები,
კუბა,24.255,2021,4სხვა ქვეყნები,
ლიბანი,1170.15954,2021,4სხვა ქვეყნები,
ლიბერია,76,2021,4სხვა ქვეყნები,
ლიბია,2992.046868,2021,4სხვა ქვეყნები,
მავრიტანია,16.4388,2021,4სხვა ქვეყნები,
მაკაუ,10.926,2021,4სხვა ქვეყნები,
"მაკედონია, იუგოსლავიის ყოფილი რესპუბლიკა",90.2266445,2021,4სხვა ქვეყნები,
მალაიზია,614.3964574,2021,4სხვა ქვეყნები,
მალი,596.6582,2021,4სხვა ქვეყნები,
მაროკო,3451.840248,2021,4სხვა ქვეყნები,
მარშალის კუნძულები,455,2021,4სხვა ქვეყნები,
მექსიკა,1122.200342,2021,4სხვა ქვეყნები,
მოზამბიკი,18.502,2021,4სხვა ქვეყნები,
მონაკო,4.690250669,2021,4სხვა ქვეყნები,
მონღოლეთი,2447.843669,2021,4სხვა ქვეყნები,
მონტენეგრო,123.975,2021,4სხვა ქვეყნები,
ნეპალი,46.35,2021,4სხვა ქვეყნები,
ნიგერი,3.677,2021,4სხვა ქვეყნები,
ნიგერია,246.1256522,2021,4სხვა ქვეყნები,
ნიკარაგუა,8,2021,4სხვა ქვეყნები,
ნორვეგია,488.1704294,2021,4სხვა ქვეყნები,
ომანი,179.899521,2021,4სხვა ქვეყნები,
პაკისტანი,75.03443,2021,4სხვა ქვეყნები,
პალესტინა,7.605246471,2021,4სხვა ქვეყნები,
პანამა,35.89638,2021,4სხვა ქვეყნები,
პარაგვაი,216.0425,2021,4სხვა ქვეყნები,
პერუ,13709.31063,2021,4სხვა ქვეყნები,
პუერტორიკო,50.2996,2021,4სხვა ქვეყნები,
